GT BW,Class BW,Measured BW,GT SF,Class SF,Measured SF (upscaled),Measured SF (downscaled),Measured SF,Height,Confidence,IoU
492188.00,500000.00,500378.13,10,11,11,11,11,0.062547,0.9407,0.9816
304688.00,250000.00,290589.93,12,12,12,12,12,0.036324,0.9234,0.9506
320312.00,250000.00,319824.22,12,11,12,11,12,0.039978,0.9056,0.9905
304688.00,250000.00,300112.37,12,11,12,11,12,0.037514,0.9018,0.9827
304688.00,250000.00,279640.67,12,12,12,12,12,0.034955,0.8948,0.9145
304688.00,250000.00,307505.85,12,11,12,11,12,0.038438,0.8939,0.9798
304688.00,250000.00,299605.37,12,12,13,12,13,0.037451,0.8720,0.9830
320312.00,250000.00,317996.98,12,11,12,11,12,0.039750,0.8619,0.9875
226562.00,250000.00,234162.33,12,12,12,12,12,0.029270,0.9582,0.9643
242188.00,250000.00,243621.83,10,10,10,10,10,0.030453,0.9519,0.9893
242188.00,250000.00,242843.63,10,10,10,10,10,0.030355,0.9464,0.9813
351562.00,250000.00,353850.36,12,11,12,11,12,0.044231,0.9384,0.9706
242188.00,250000.00,239953.04,10,10,10,10,10,0.029994,0.9382,0.9786
226562.00,250000.00,227657.32,12,12,12,12,12,0.028457,0.9375,0.9643
351562.00,250000.00,353124.62,12,11,12,11,12,0.044141,0.9349,0.9726
242188.00,250000.00,246972.08,10,10,10,10,10,0.030872,0.9235,0.9756
132812.00,125000.00,134845.73,12,12,12,12,12,0.016856,0.8835,0.9594
226562.00,250000.00,223823.07,12,12,12,12,12,0.027978,0.7714,0.8547
242188.00,250000.00,244082.93,10,10,10,10,10,0.030510,0.9515,0.9903
242188.00,250000.00,238730.91,10,10,10,10,10,0.029841,0.9389,0.9830
226562.00,250000.00,221473.69,12,12,12,12,12,0.027684,0.9327,0.9533
351562.00,250000.00,337049.96,12,11,12,11,12,0.042131,0.9318,0.9531
132812.00,125000.00,132167.34,12,12,12,12,12,0.016521,0.9138,0.9865
351562.00,250000.00,347068.79,12,11,12,11,12,0.043384,0.9136,0.9804
226562.00,250000.00,228378.77,12,12,12,12,12,0.028547,0.9077,0.9834
226562.00,250000.00,224888.80,12,12,12,12,12,0.028111,0.8915,0.9755
132812.00,125000.00,133983.61,12,12,12,12,12,0.016748,0.8841,0.9454
226562.00,250000.00,243620.87,12,12,12,12,12,0.030453,0.7851,0.9001
242188.00,250000.00,265249.25,10,10,10,10,10,0.033156,0.7597,0.8717
351562.00,250000.00,345774.65,12,11,12,11,12,0.043222,0.9598,0.9794
242188.00,250000.00,239477.16,10,10,10,10,10,0.029935,0.9511,0.9519
242188.00,250000.00,245269.78,10,10,10,10,10,0.030659,0.9456,0.9723
351562.00,250000.00,350064.28,12,11,12,11,12,0.043758,0.9455,0.9831
132812.00,125000.00,133532.52,12,12,12,12,12,0.016692,0.9371,0.9846
226562.00,250000.00,228592.40,12,12,12,12,12,0.028574,0.9356,0.9687
132812.00,125000.00,129495.62,12,12,12,12,12,0.016187,0.9234,0.9675
242188.00,250000.00,237843.51,10,10,10,10,10,0.029730,0.9688,0.9772
351562.00,250000.00,354660.03,12,11,12,11,12,0.044333,0.9551,0.9702
351562.00,250000.00,347432.14,12,11,12,11,12,0.043429,0.9454,0.9875
226562.00,250000.00,230281.83,12,12,12,12,12,0.028785,0.9450,0.9781
351562.00,250000.00,353851.32,12,11,12,11,12,0.044231,0.9420,0.9796
351562.00,250000.00,351688.39,12,11,12,11,12,0.043961,0.9385,0.9461
242188.00,250000.00,239406.59,10,10,10,10,10,0.029926,0.9349,0.9789
226562.00,250000.00,230794.91,12,12,12,12,12,0.028849,0.9283,0.9791
351562.00,250000.00,351527.21,12,11,12,11,12,0.043941,0.9180,0.9724
226562.00,250000.00,235069.27,12,12,12,12,12,0.029384,0.8946,0.9055
132812.00,125000.00,132256.51,12,12,12,12,12,0.016532,0.8370,0.9286
132812.00,125000.00,135855.67,12,12,12,12,12,0.016982,0.7130,0.6827
695312.00,500000.00,690610.89,12,11,12,11,12,0.086326,0.9609,0.9812
164062.00,125000.00,165184.02,10,9,10,9,10,0.020648,0.9335,0.9902
164062.00,125000.00,169077.87,10,9,10,9,10,0.021135,0.9155,0.9470
164062.00,125000.00,161601.07,10,9,10,9,10,0.020200,0.8335,0.9753
148438.00,125000.00,144037.25,11,11,11,11,11,0.018005,0.8276,0.9679
148438.00,125000.00,143680.57,11,11,11,11,11,0.017960,0.8137,0.9406
148438.00,125000.00,147797.58,11,10,10,10,10,0.018475,0.8040,0.9888
195312.00,125000.00,193788.53,10,9,10,9,10,0.024224,0.7924,0.9686
148438.00,125000.00,144674.30,11,11,11,11,11,0.018084,0.7466,0.9714
164062.00,125000.00,162303.45,10,9,10,9,10,0.020288,0.7354,0.8361
695312.00,500000.00,684587.48,12,11,12,11,12,0.085573,0.9164,0.9719
164062.00,125000.00,163658.86,10,9,10,9,10,0.020457,0.9007,0.9778
695312.00,500000.00,703788.76,12,11,12,11,12,0.087974,0.8994,0.9649
164062.00,125000.00,168765.07,10,9,10,9,10,0.021096,0.8754,0.9691
148438.00,125000.00,145486.83,11,11,11,11,11,0.018186,0.8750,0.9651
195312.00,125000.00,195816.99,10,9,10,9,10,0.024477,0.8014,0.9590
695312.00,500000.00,696880.34,12,11,12,11,12,0.087110,0.9490,0.9740
695312.00,500000.00,687941.55,12,11,12,11,12,0.085993,0.9455,0.9827
164062.00,125000.00,167350.77,10,9,10,9,10,0.020919,0.9242,0.9667
695312.00,500000.00,694405.08,12,11,12,11,12,0.086801,0.9239,0.9809
695312.00,500000.00,690550.80,12,11,12,11,12,0.086319,0.9216,0.9907
195312.00,125000.00,194191.93,10,9,10,9,10,0.024274,0.9108,0.9694
164062.00,125000.00,161627.05,10,9,10,9,10,0.020203,0.9093,0.9811
164062.00,125000.00,160537.24,10,9,10,9,10,0.020067,0.9043,0.9743
148438.00,125000.00,147733.45,11,10,10,10,10,0.018467,0.8743,0.9933
148438.00,125000.00,150780.68,11,10,11,10,11,0.018848,0.8643,0.9486
695312.00,500000.00,569437.98,12,11,11,11,11,0.071180,0.8014,0.7882
695312.00,500000.00,697065.83,12,11,12,11,12,0.087133,0.9549,0.9559
695312.00,500000.00,703277.59,12,11,12,11,12,0.087910,0.9460,0.9835
148438.00,125000.00,149368.29,11,11,12,11,12,0.018671,0.9017,0.9740
195312.00,125000.00,193548.20,10,9,10,9,10,0.024194,0.8373,0.9898
164062.00,125000.00,164055.82,10,9,10,9,10,0.020507,0.8035,0.9773
148438.00,125000.00,147184.37,11,10,10,10,10,0.018398,0.7504,0.9663
164062.00,125000.00,166941.40,10,9,10,9,10,0.020868,0.7355,0.9726
476562.00,500000.00,482102.87,11,11,11,11,11,0.060263,0.9672,0.9855
742188.00,500000.00,721463.80,12,11,12,11,12,0.090183,0.9569,0.9636
351562.00,250000.00,353296.28,11,10,11,10,11,0.044162,0.9472,0.9710
742188.00,500000.00,735698.70,12,11,12,11,12,0.091962,0.9467,0.9849
742188.00,500000.00,733955.38,12,11,12,11,12,0.091744,0.9363,0.9632
742188.00,500000.00,724841.83,12,11,12,11,12,0.090605,0.9343,0.9728
476562.00,500000.00,500875.47,11,11,11,11,11,0.062609,0.9277,0.9355
742188.00,500000.00,736364.36,12,11,12,11,12,0.092046,0.9263,0.9623
164062.00,125000.00,130361.56,12,11,11,11,11,0.016295,0.8752,0.7819
351562.00,250000.00,358911.75,11,10,11,10,11,0.044864,0.8562,0.9770
742188.00,500000.00,732438.09,12,11,12,11,12,0.091555,0.9653,0.9841
476562.00,500000.00,472787.86,11,11,11,11,11,0.059098,0.9582,0.9905
164062.00,125000.00,159852.03,12,11,12,11,12,0.019982,0.9538,0.9617
351562.00,250000.00,354234.70,11,10,11,10,11,0.044279,0.9531,0.9878
742188.00,500000.00,737163.54,12,11,12,11,12,0.092145,0.9488,0.9833
742188.00,500000.00,723045.35,12,11,12,11,12,0.090381,0.9483,0.9578
164062.00,125000.00,157274.25,12,11,12,11,12,0.019659,0.9420,0.9474
164062.00,125000.00,156609.54,12,11,12,11,12,0.019576,0.9388,0.9497
351562.00,250000.00,354709.63,11,10,11,10,11,0.044339,0.9320,0.9863
476562.00,500000.00,487575.53,11,11,11,11,11,0.060947,0.9124,0.9727
164062.00,125000.00,160554.89,12,11,12,11,12,0.020069,0.9032,0.9782
476562.00,500000.00,472435.00,11,11,11,11,11,0.059054,0.9577,0.9855
476562.00,500000.00,485245.23,11,11,11,11,11,0.060656,0.9555,0.9820
164062.00,125000.00,161483.76,12,11,12,11,12,0.020185,0.9482,0.9571
476562.00,500000.00,486694.34,11,11,11,11,11,0.060837,0.9394,0.9685
164062.00,125000.00,168658.14,12,11,12,11,12,0.021082,0.9289,0.9635
351562.00,250000.00,353332.52,11,10,11,10,11,0.044167,0.9179,0.9876
476562.00,500000.00,474878.31,11,11,11,11,11,0.059360,0.9172,0.9903
164062.00,125000.00,163352.97,12,11,12,11,12,0.020419,0.9058,0.8678
164062.00,125000.00,158309.94,12,11,12,11,12,0.019789,0.8743,0.9645
351562.00,250000.00,352088.93,11,10,11,10,11,0.044011,0.8239,0.9798
351562.00,250000.00,353811.26,11,10,11,10,11,0.044226,0.7941,0.8708
351562.00,250000.00,362756.73,11,10,11,10,11,0.045345,0.7034,0.9437
476562.00,500000.00,479070.66,11,11,11,11,11,0.059884,0.9580,0.9947
476562.00,500000.00,480834.01,11,11,11,11,11,0.060104,0.9576,0.9877
742188.00,500000.00,734334.95,12,11,12,11,12,0.091792,0.9377,0.9681
476562.00,500000.00,477511.41,11,11,11,11,11,0.059689,0.9321,0.9642
742188.00,500000.00,711291.31,12,11,12,11,12,0.088911,0.9233,0.9472
742188.00,500000.00,687672.62,12,11,12,11,12,0.085959,0.9078,0.9248
351562.00,250000.00,358707.43,11,10,11,10,11,0.044838,0.8858,0.9666
351562.00,250000.00,348608.02,11,10,11,10,11,0.043576,0.8396,0.9262
351562.00,250000.00,346136.09,11,10,11,10,11,0.043267,0.7153,0.9821
554688.00,500000.00,549728.39,12,12,12,12,12,0.068716,0.9577,0.9809
554688.00,500000.00,553892.14,12,12,12,12,12,0.069237,0.9561,0.9883
695312.00,500000.00,697456.36,12,11,12,11,12,0.087182,0.9560,0.9915
679688.00,500000.00,664793.25,11,11,12,11,12,0.083099,0.9458,0.9748
695312.00,500000.00,697501.18,12,11,12,11,12,0.087188,0.9365,0.9926
695312.00,500000.00,679728.98,12,11,12,11,12,0.084966,0.9239,0.9481
210938.00,250000.00,211365.70,10,10,10,10,10,0.026421,0.8930,0.9867
554688.00,500000.00,554012.54,12,12,12,12,12,0.069252,0.8754,0.9800
695312.00,500000.00,666594.51,12,11,12,11,12,0.083324,0.8621,0.9036
679688.00,500000.00,638588.91,11,11,12,11,12,0.079824,0.8439,0.9089
210938.00,250000.00,211429.60,10,10,10,10,10,0.026429,0.7121,0.9578
695312.00,500000.00,722871.54,12,11,12,11,12,0.090359,0.7098,0.8003
695312.00,500000.00,683540.34,12,11,12,11,12,0.085443,0.9602,0.9778
554688.00,500000.00,552204.13,12,12,12,12,12,0.069026,0.9587,0.9844
695312.00,500000.00,685119.87,12,11,12,11,12,0.085640,0.9536,0.9641
554688.00,500000.00,567015.89,12,12,12,12,12,0.070877,0.9478,0.9734
695312.00,500000.00,702023.27,12,11,12,11,12,0.087753,0.9478,0.9657
554688.00,500000.00,526700.97,12,12,12,12,12,0.065838,0.9425,0.9114
679688.00,500000.00,667605.64,11,11,12,11,12,0.083451,0.8926,0.9784
679688.00,500000.00,657736.78,11,11,12,11,12,0.082217,0.8664,0.9612
554688.00,500000.00,516836.17,12,12,12,12,12,0.064605,0.8638,0.7744
210938.00,250000.00,213018.42,10,10,10,10,10,0.026627,0.8299,0.9407
210938.00,250000.00,212489.13,10,10,10,10,10,0.026561,0.8173,0.9888
210938.00,250000.00,216073.04,10,10,10,10,10,0.027009,0.7720,0.9547
210938.00,250000.00,217458.72,10,10,10,10,10,0.027182,0.7358,0.9651
554688.00,500000.00,566164.97,12,12,12,12,12,0.070771,0.9517,0.9728
554688.00,500000.00,563408.37,12,12,12,12,12,0.070426,0.9500,0.9657
679688.00,500000.00,657234.19,11,11,12,11,12,0.082154,0.9127,0.9595
695312.00,500000.00,570682.64,12,11,11,11,11,0.071335,0.8954,0.8143
679688.00,500000.00,659265.52,11,11,12,11,12,0.082408,0.8949,0.9544
695312.00,500000.00,681204.68,12,11,12,11,12,0.085151,0.8938,0.9734
695312.00,500000.00,613899.71,12,11,12,11,12,0.076737,0.8787,0.8772
679688.00,500000.00,645476.34,11,11,12,11,12,0.080685,0.8173,0.9469
679688.00,500000.00,579216.00,11,11,11,11,11,0.072402,0.8170,0.8451
210938.00,250000.00,219312.67,10,10,10,10,10,0.027414,0.7351,0.9546
554688.00,500000.00,555015.56,12,12,12,12,12,0.069377,0.9689,0.9900
554688.00,500000.00,560569.76,12,12,12,12,12,0.070071,0.9571,0.9868
210938.00,250000.00,210425.85,10,10,10,10,10,0.026303,0.8953,0.9931
679688.00,500000.00,655897.14,11,11,12,11,12,0.081987,0.8454,0.9216
523438.00,500000.00,517110.82,12,12,12,12,12,0.064639,0.9656,0.9370
585938.00,500000.00,582128.52,12,12,12,12,12,0.072766,0.9584,0.9911
523438.00,500000.00,532553.67,12,12,12,12,12,0.066569,0.9542,0.9701
273438.00,250000.00,273619.06,11,11,11,11,11,0.034202,0.9432,0.9813
585938.00,500000.00,580383.30,12,12,12,12,12,0.072548,0.9336,0.9828
273438.00,250000.00,300190.93,11,11,12,11,12,0.037524,0.8921,0.8960
585938.00,500000.00,525678.63,12,12,12,12,12,0.065710,0.8846,0.8523
101562.00,125000.00,130419.73,12,12,12,12,12,0.016302,0.8296,0.7771
101562.00,125000.00,132562.88,12,12,12,12,12,0.016570,0.7911,0.7559
585938.00,500000.00,584909.44,12,12,12,12,12,0.073114,0.9593,0.9740
523438.00,500000.00,514664.65,12,12,12,12,12,0.064333,0.9561,0.9710
523438.00,500000.00,516151.43,12,12,12,12,12,0.064519,0.9506,0.9794
585938.00,500000.00,580469.37,12,12,12,12,12,0.072559,0.9502,0.9835
523438.00,500000.00,524485.59,12,12,12,12,12,0.065561,0.9498,0.9855
273438.00,250000.00,270367.74,11,11,11,11,11,0.033796,0.9392,0.9865
101562.00,125000.00,110147.48,12,12,12,12,12,0.013768,0.9180,0.9195
585938.00,500000.00,603108.64,12,12,13,12,13,0.075389,0.9043,0.9601
101562.00,125000.00,108686.92,12,12,12,12,12,0.013586,0.8996,0.9170
101562.00,125000.00,114085.67,12,12,12,12,12,0.014261,0.8973,0.8686
273438.00,250000.00,277040.48,11,11,11,11,11,0.034630,0.8735,0.9235
101562.00,125000.00,112648.73,12,12,12,12,12,0.014081,0.8459,0.8902
523438.00,500000.00,515335.08,12,12,12,12,12,0.064417,0.9718,0.9804
585938.00,500000.00,576059.10,12,12,12,12,12,0.072007,0.9641,0.9798
273438.00,250000.00,274713.52,11,11,11,11,11,0.034339,0.9596,0.9778
523438.00,500000.00,524191.86,12,12,12,12,12,0.065524,0.9561,0.9838
585938.00,500000.00,588516.24,12,12,12,12,12,0.073565,0.9500,0.9789
273438.00,250000.00,275293.35,11,11,11,11,11,0.034412,0.9440,0.9914
273438.00,250000.00,269913.97,11,11,11,11,11,0.033739,0.9230,0.9795
523438.00,500000.00,518581.39,12,12,12,12,12,0.064823,0.8993,0.9810
273438.00,250000.00,298389.43,11,11,12,11,12,0.037299,0.8803,0.9126
523438.00,500000.00,493125.92,12,12,12,12,12,0.061641,0.7378,0.8815
523438.00,500000.00,521843.91,12,12,12,12,12,0.065230,0.9672,0.9819
523438.00,500000.00,522459.03,12,12,12,12,12,0.065307,0.9648,0.9914
273438.00,250000.00,278072.36,11,11,11,11,11,0.034759,0.9638,0.9799
273438.00,250000.00,277556.90,11,11,11,11,11,0.034695,0.9613,0.9833
585938.00,500000.00,587453.84,12,12,12,12,12,0.073432,0.9523,0.9785
273438.00,250000.00,275762.56,11,11,11,11,11,0.034470,0.9486,0.9834
585938.00,500000.00,588365.91,12,12,12,12,12,0.073546,0.9466,0.9849
585938.00,500000.00,579784.39,12,12,12,12,12,0.072473,0.9407,0.9774
101562.00,125000.00,129993.44,12,12,12,12,12,0.016249,0.8188,0.7560
210938.00,250000.00,212985.52,11,11,11,11,11,0.026623,0.9400,0.9792
117188.00,125000.00,118803.98,9,9,9,9,9,0.014850,0.9246,0.9482
210938.00,250000.00,216856.60,11,11,11,11,11,0.027107,0.9218,0.9706
117188.00,125000.00,126244.54,9,9,9,9,9,0.015781,0.9155,0.9119
117188.00,125000.00,116855.62,9,9,9,9,9,0.014607,0.9074,0.9897
398438.00,250000.00,379358.29,12,11,12,11,12,0.047420,0.8650,0.9304
226562.00,250000.00,227073.67,9,10,10,10,10,0.028384,0.8585,0.9729
398438.00,250000.00,396033.29,12,11,12,11,12,0.049504,0.8091,0.9913
398438.00,500000.00,405396.46,12,12,12,11,11,0.050675,0.8663,0.9820
210938.00,250000.00,212803.36,11,11,11,11,11,0.026600,0.8460,0.9370
210938.00,250000.00,217091.31,11,11,11,11,11,0.027136,0.8418,0.9585
210938.00,250000.00,215478.90,11,11,11,11,11,0.026935,0.8174,0.9723
117188.00,125000.00,115277.29,9,9,9,9,9,0.014410,0.7577,0.9314
398438.00,250000.00,407949.45,12,11,12,11,12,0.050994,0.7418,0.9718
210938.00,250000.00,228606.70,11,11,11,11,11,0.028576,0.7031,0.9213
226562.00,250000.00,225936.89,9,10,10,10,10,0.028242,0.9228,0.9481
226562.00,250000.00,227910.04,9,10,10,10,10,0.028489,0.9107,0.9900
398438.00,250000.00,391646.39,12,11,12,11,12,0.048956,0.9059,0.9802
226562.00,250000.00,233423.11,9,10,10,10,10,0.029178,0.8949,0.9420
210938.00,250000.00,245051.86,11,11,11,11,11,0.030631,0.8822,0.8401
226562.00,250000.00,228899.00,9,10,10,10,10,0.028612,0.8771,0.9844
117188.00,125000.00,124157.43,9,9,9,9,9,0.015520,0.8666,0.9432
226562.00,250000.00,238267.90,9,10,10,10,10,0.029783,0.8443,0.9373
226562.00,250000.00,233790.76,9,10,10,10,10,0.029224,0.8263,0.9657
210938.00,250000.00,222609.52,11,11,11,11,11,0.027826,0.8166,0.8889
398438.00,250000.00,404661.18,12,11,12,11,12,0.050583,0.7979,0.9729
210938.00,250000.00,214243.41,11,11,11,11,11,0.026780,0.7665,0.9475
210938.00,250000.00,215794.09,11,11,11,11,11,0.026974,0.9274,0.9752
117188.00,125000.00,118202.21,9,9,9,9,9,0.014775,0.9269,0.9696
117188.00,125000.00,118829.73,9,9,9,9,9,0.014854,0.9255,0.9681
117188.00,125000.00,124484.54,9,9,9,9,9,0.015561,0.9244,0.9341
226562.00,250000.00,226661.44,9,10,10,10,10,0.028333,0.9072,0.9689
117188.00,125000.00,117979.05,9,9,9,9,9,0.014747,0.9017,0.9573
398438.00,250000.00,398729.80,12,11,12,11,12,0.049841,0.8959,0.9890
398438.00,250000.00,399413.11,12,11,12,11,12,0.049927,0.8783,0.9738
117188.00,125000.00,120467.78,9,9,9,9,9,0.015058,0.8765,0.9217
226562.00,250000.00,230838.78,9,10,10,10,10,0.028855,0.8665,0.9694
398438.00,250000.00,395646.57,12,11,12,11,12,0.049456,0.8648,0.9831
398438.00,250000.00,392072.68,12,11,12,11,12,0.049009,0.7640,0.9801
445312.00,500000.00,454221.73,11,11,11,11,11,0.056778,0.9316,0.9757
101562.00,125000.00,109411.72,11,12,12,12,12,0.013676,0.9113,0.9059
445312.00,500000.00,463445.66,11,11,11,11,11,0.057931,0.8914,0.9595
101562.00,125000.00,107322.69,11,12,12,12,12,0.013415,0.8860,0.9412
445312.00,500000.00,513965.61,11,11,11,11,11,0.064246,0.8779,0.7614
445312.00,500000.00,453072.55,11,11,11,11,11,0.056634,0.8690,0.9482
601562.00,500000.00,583292.01,12,12,12,12,12,0.072912,0.8676,0.9656
789062.00,500000.00,699032.19,12,11,12,11,12,0.087379,0.8605,0.8721
101562.00,125000.00,116686.34,11,12,12,12,12,0.014586,0.8299,0.7820
789062.00,500000.00,691707.61,12,11,12,11,12,0.086463,0.7883,0.8710
445312.00,500000.00,480949.40,11,11,11,11,11,0.060119,0.7755,0.9202
789062.00,500000.00,675549.51,12,11,12,11,12,0.084444,0.7575,0.8114
601562.00,500000.00,590261.58,12,12,12,12,12,0.073783,0.9531,0.9785
789062.00,500000.00,775162.70,12,11,12,11,12,0.096895,0.9172,0.9533
445312.00,500000.00,448989.87,11,11,11,11,11,0.056124,0.9118,0.9895
445312.00,500000.00,449796.68,11,11,11,11,11,0.056225,0.9051,0.9869
101562.00,125000.00,116254.81,11,12,12,12,12,0.014532,0.8830,0.8719
601562.00,500000.00,603160.86,12,12,13,12,13,0.075395,0.8667,0.9778
101562.00,125000.00,110065.46,11,12,12,12,12,0.013758,0.8510,0.8671
101562.00,125000.00,114902.50,11,12,12,12,12,0.014363,0.8196,0.8821
445312.00,500000.00,465179.92,11,11,11,11,11,0.058147,0.7690,0.9499
601562.00,500000.00,594235.42,12,12,12,12,12,0.074279,0.9529,0.9803
601562.00,500000.00,600586.89,12,12,13,12,13,0.075073,0.9417,0.9885
601562.00,500000.00,588199.62,12,12,12,12,12,0.073525,0.9390,0.9753
789062.00,500000.00,759854.32,12,11,12,11,12,0.094982,0.9246,0.9544
601562.00,500000.00,589827.54,12,12,12,12,12,0.073728,0.9225,0.9544
601562.00,500000.00,608992.58,12,12,13,12,13,0.076124,0.9093,0.9687
445312.00,500000.00,447932.24,11,11,11,11,11,0.055992,0.8214,0.9820
101562.00,125000.00,110832.21,11,12,12,12,12,0.013854,0.7965,0.8659
445312.00,500000.00,448110.58,11,11,11,11,11,0.056014,0.9301,0.9812
601562.00,500000.00,523471.95,12,12,12,12,12,0.065434,0.9276,0.8543
445312.00,500000.00,443870.54,11,11,11,11,11,0.055484,0.9140,0.9806
601562.00,500000.00,598004.58,12,12,13,12,13,0.074751,0.7701,0.9515
289062.00,250000.00,282051.09,10,10,10,10,10,0.035256,0.9515,0.9742
242188.00,250000.00,242186.07,12,12,12,12,12,0.030273,0.9462,0.9768
289062.00,250000.00,290400.51,10,10,10,10,10,0.036300,0.9185,0.9469
742188.00,500000.00,558928.49,11,11,11,11,11,0.069866,0.8989,0.7520
742188.00,500000.00,490432.74,11,11,11,11,11,0.061304,0.8585,0.6599
242188.00,250000.00,223384.86,12,12,12,12,12,0.027923,0.7148,0.8309
289062.00,250000.00,291057.59,10,10,10,10,10,0.036382,0.9565,0.9707
289062.00,250000.00,282739.64,10,10,10,10,10,0.035342,0.9543,0.9664
242188.00,250000.00,243759.39,12,12,12,12,12,0.030470,0.9512,0.9866
289062.00,250000.00,292936.33,10,10,10,10,10,0.036617,0.9507,0.9377
289062.00,250000.00,279947.28,10,10,10,10,10,0.034993,0.9360,0.9609
320312.00,250000.00,321883.20,11,10,11,10,11,0.040235,0.9322,0.9555
320312.00,250000.00,323424.34,11,11,12,11,12,0.040428,0.9280,0.9837
742188.00,500000.00,509215.35,11,11,11,11,11,0.063652,0.9122,0.6773
289062.00,250000.00,295631.17,10,10,10,10,10,0.036954,0.9051,0.9607
742188.00,500000.00,540509.22,11,11,11,11,11,0.067564,0.8673,0.7071
289062.00,250000.00,304482.46,10,10,11,10,11,0.038060,0.8039,0.9448
242188.00,250000.00,252536.77,12,12,12,12,12,0.031567,0.7806,0.8898
742188.00,500000.00,662292.48,11,11,12,11,12,0.082787,0.7049,0.8777
242188.00,250000.00,239414.22,12,12,12,12,12,0.029927,0.9570,0.9872
320312.00,250000.00,330465.79,11,10,11,10,11,0.041308,0.9490,0.9687
289062.00,250000.00,282689.09,10,10,10,10,10,0.035336,0.9374,0.9724
242188.00,250000.00,245341.30,12,12,12,12,12,0.030668,0.9318,0.9693
320312.00,250000.00,320469.86,11,10,11,10,11,0.040059,0.9264,0.9763
289062.00,250000.00,292598.72,10,10,10,10,10,0.036575,0.9255,0.9490
242188.00,250000.00,241275.79,12,12,12,12,12,0.030159,0.9199,0.9722
742188.00,500000.00,554514.41,11,11,11,11,11,0.069314,0.8837,0.7328
320312.00,250000.00,311904.91,11,10,11,10,11,0.038988,0.7461,0.9559
320312.00,250000.00,340719.22,11,10,11,10,11,0.042590,0.7260,0.8990
242188.00,250000.00,244258.88,12,12,12,12,12,0.030532,0.9482,0.9810
289062.00,250000.00,287836.07,10,10,10,10,10,0.035980,0.9433,0.9788
242188.00,250000.00,240761.76,12,12,12,12,12,0.030095,0.9394,0.9838
242188.00,250000.00,246025.09,12,12,12,12,12,0.030753,0.9376,0.9625
320312.00,250000.00,321588.52,11,10,11,10,11,0.040199,0.9181,0.9750
320312.00,250000.00,323086.74,11,10,11,10,11,0.040386,0.9143,0.9815
320312.00,250000.00,319205.28,11,10,11,10,11,0.039901,0.8836,0.9775
242188.00,250000.00,242195.13,12,12,12,12,12,0.030274,0.8607,0.9778
742188.00,500000.00,445033.07,11,11,11,11,11,0.055629,0.8532,0.5774
367188.00,250000.00,367412.57,11,10,11,10,11,0.045927,0.9589,0.9910
695312.00,500000.00,688549.04,11,11,12,11,12,0.086069,0.9322,0.9414
695312.00,500000.00,578943.25,11,11,11,11,11,0.072368,0.9208,0.8300
695312.00,500000.00,502553.94,11,11,11,11,11,0.062819,0.8850,0.6668
695312.00,500000.00,426937.10,11,11,11,11,11,0.053367,0.8565,0.5721
695312.00,500000.00,599293.71,11,11,12,11,12,0.074912,0.8303,0.8275
695312.00,500000.00,654272.08,11,11,12,11,12,0.081784,0.8107,0.9069
414062.00,500000.00,422882.08,11,11,11,11,11,0.052860,0.8101,0.9062
210938.00,250000.00,240420.34,11,11,11,11,11,0.030053,0.7714,0.8728
414062.00,500000.00,406417.85,11,11,11,10,10,0.050802,0.7685,0.9647
367188.00,250000.00,370893.48,11,10,11,10,11,0.046362,0.9430,0.9830
210938.00,250000.00,215484.62,11,11,11,11,11,0.026936,0.9317,0.9635
210938.00,250000.00,211827.28,11,11,11,11,11,0.026478,0.9154,0.9683
367188.00,250000.00,341022.49,11,10,11,10,11,0.042628,0.8948,0.8746
210938.00,250000.00,208490.37,11,11,11,10,10,0.026061,0.8872,0.9695
367188.00,250000.00,372223.38,11,10,11,10,11,0.046528,0.8866,0.9655
367188.00,250000.00,370187.49,11,10,11,10,11,0.046273,0.8774,0.9721
367188.00,250000.00,368330.00,11,10,11,10,11,0.046041,0.8422,0.9032
414062.00,500000.00,414442.06,11,12,12,11,11,0.051805,0.7948,0.9736
367188.00,250000.00,368568.42,11,10,11,10,11,0.046071,0.9476,0.9814
367188.00,250000.00,372404.34,11,10,11,10,11,0.046551,0.9447,0.9801
695312.00,500000.00,681765.56,11,11,12,11,12,0.085221,0.9313,0.9776
367188.00,250000.00,364903.45,11,10,11,10,11,0.045613,0.9251,0.9860
210938.00,250000.00,218150.62,11,11,11,11,11,0.027269,0.8986,0.9647
414062.00,250000.00,415130.62,11,10,11,10,11,0.051891,0.8975,0.9772
695312.00,500000.00,638318.78,11,11,12,11,12,0.079790,0.8711,0.8975
695312.00,500000.00,671083.93,11,11,12,11,12,0.083885,0.8345,0.9369
367188.00,500000.00,367939.00,11,12,12,11,11,0.045992,0.7140,0.9930
289062.00,250000.00,289596.56,10,10,10,10,10,0.036200,0.9570,0.9773
289062.00,250000.00,289026.26,10,10,10,10,10,0.036128,0.9435,0.9968
289062.00,250000.00,287707.33,10,10,10,10,10,0.035963,0.9427,0.9546
289062.00,250000.00,290168.52,10,10,10,10,10,0.036271,0.9336,0.9571
304688.00,250000.00,303634.64,10,10,11,10,11,0.037954,0.9201,0.9805
304688.00,250000.00,305440.43,10,10,11,10,11,0.038180,0.9133,0.9867
101562.00,125000.00,111050.61,10,10,10,10,10,0.013881,0.8874,0.9098
