GT BW,Class BW,Measured BW,GT SF,Class SF,Measured SF (upscaled),Measured SF (downscaled),Measured SF,Height,Confidence,IoU
335938.00,375000.00,333617.21,12,12,12,12,12,0.041702,0.9199,0.9844
398438.00,375000.00,400365.83,12,12,12,12,12,0.050046,0.9161,0.8325
335938.00,375000.00,334920.88,12,12,12,12,12,0.041865,0.9082,0.9791
742188.00,725000.00,749166.49,11,11,11,11,11,0.093646,0.9034,0.9763
398438.00,375000.00,370103.84,12,12,12,12,12,0.046263,0.8791,0.9042
335938.00,375000.00,321721.08,12,12,12,12,12,0.040215,0.9725,0.9519
742188.00,725000.00,731566.43,11,11,11,11,11,0.091446,0.9542,0.9830
742188.00,725000.00,684341.91,11,11,11,11,11,0.085543,0.9414,0.8933
398438.00,375000.00,395981.79,12,12,12,12,12,0.049498,0.9252,0.9864
335938.00,375000.00,325375.56,12,12,12,12,12,0.040672,0.8900,0.9618
242188.00,375000.00,244283.68,9,10,10,9,9,0.030535,0.7950,0.9533
242188.00,375000.00,253403.66,9,10,10,9,9,0.031675,0.7159,0.9539
398438.00,375000.00,396922.11,12,12,12,12,12,0.049615,0.9761,0.9819
398438.00,375000.00,394874.10,12,12,12,12,12,0.049359,0.9575,0.9812
398438.00,375000.00,401525.50,12,12,12,12,12,0.050191,0.9575,0.9920
335938.00,375000.00,345949.17,12,12,12,12,12,0.043244,0.9072,0.9528
398438.00,375000.00,335561.75,12,12,12,12,12,0.041945,0.8741,0.7020
757812.00,725000.00,749696.73,11,11,11,11,11,0.093712,0.9505,0.9475
757812.00,725000.00,751798.63,11,11,11,11,11,0.093975,0.9496,0.9767
757812.00,725000.00,755079.27,11,11,11,11,11,0.094385,0.9064,0.9748
773438.00,725000.00,729970.93,11,11,11,11,11,0.091246,0.7940,0.9358
757812.00,725000.00,762292.86,11,11,11,11,11,0.095287,0.9616,0.9908
710938.00,725000.00,711256.03,11,11,11,11,11,0.088907,0.9258,0.9908
773438.00,725000.00,760660.17,11,11,11,11,11,0.095083,0.9081,0.9318
773438.00,725000.00,754642.49,11,11,11,11,11,0.094330,0.9065,0.9708
757812.00,725000.00,752995.49,11,11,11,11,11,0.094124,0.8914,0.9453
617188.00,500000.00,621621.61,12,12,13,12,13,0.077703,0.8870,0.9855
757812.00,725000.00,751321.79,11,11,11,11,11,0.093915,0.8630,0.9718
710938.00,725000.00,740990.64,11,11,11,11,11,0.092624,0.7410,0.9273
757812.00,725000.00,753503.32,11,11,11,11,11,0.094188,0.9641,0.9835
710938.00,725000.00,707963.94,11,11,11,11,11,0.088495,0.9448,0.9714
710938.00,725000.00,717088.70,11,11,11,11,11,0.089636,0.9342,0.9866
773438.00,725000.00,771072.39,11,11,11,11,11,0.096384,0.9214,0.9938
757812.00,725000.00,763252.26,11,11,11,11,11,0.095407,0.8752,0.9661
617188.00,725000.00,620359.42,12,12,12,12,12,0.077545,0.7262,0.9863
710938.00,725000.00,711719.51,11,11,11,11,11,0.088965,0.9672,0.9818
757812.00,725000.00,761803.63,11,11,11,11,11,0.095225,0.9670,0.9756
710938.00,725000.00,712137.22,11,11,11,11,11,0.089017,0.9594,0.9798
773438.00,725000.00,776668.31,11,11,11,11,11,0.097084,0.9514,0.9727
710938.00,725000.00,692606.93,11,11,11,11,11,0.086576,0.9415,0.9641
773438.00,725000.00,767080.31,11,11,11,11,11,0.095885,0.9366,0.9910
773438.00,725000.00,758920.67,11,11,11,11,11,0.094865,0.9286,0.9625
773438.00,725000.00,755262.37,11,11,11,11,11,0.094408,0.8943,0.9698
757812.00,725000.00,658832.55,11,11,11,11,11,0.082354,0.8570,0.8573
710938.00,725000.00,780955.31,11,11,11,11,11,0.097619,0.7590,0.8987
710938.00,725000.00,727455.14,11,11,11,11,11,0.090932,0.9613,0.9702
789062.00,725000.00,786328.32,11,11,11,11,11,0.098291,0.9567,0.9885
710938.00,725000.00,707442.76,11,11,11,11,11,0.088430,0.9469,0.9884
789062.00,725000.00,611643.79,11,11,11,11,11,0.076455,0.9234,0.7349
789062.00,725000.00,791505.81,11,11,11,11,11,0.098938,0.9175,0.9759
710938.00,725000.00,715723.04,11,11,11,11,11,0.089465,0.9138,0.9858
789062.00,725000.00,705568.31,11,11,11,11,11,0.088196,0.8803,0.8757
554688.00,500000.00,552618.03,11,11,11,11,11,0.069077,0.8685,0.9758
554688.00,500000.00,559823.99,11,11,11,11,11,0.069978,0.8658,0.9839
554688.00,500000.00,553940.77,11,11,11,11,11,0.069243,0.8612,0.9899
710938.00,725000.00,709044.46,11,11,11,11,11,0.088631,0.9786,0.9847
710938.00,725000.00,709614.04,11,11,11,11,11,0.088702,0.9771,0.9911
710938.00,725000.00,709302.90,11,11,11,11,11,0.088663,0.9695,0.9810
710938.00,725000.00,709773.78,11,11,11,11,11,0.088722,0.9649,0.9957
710938.00,725000.00,706224.44,11,11,11,11,11,0.088278,0.9695,0.9782
710938.00,725000.00,716578.48,11,11,11,11,11,0.089572,0.9609,0.9537
789062.00,725000.00,783403.40,11,11,11,11,11,0.097925,0.9492,0.9890
789062.00,725000.00,768356.32,11,11,11,11,11,0.096045,0.9336,0.9694
789062.00,725000.00,625061.75,11,11,11,11,11,0.078133,0.9252,0.7870
554688.00,500000.00,556958.20,11,11,11,11,11,0.069620,0.9186,0.9945
304688.00,375000.00,309298.28,10,10,10,9,9,0.038662,0.8920,0.9726
554688.00,500000.00,565398.45,11,11,11,11,11,0.070675,0.8829,0.9701
554688.00,500000.00,561291.69,11,11,11,11,11,0.070161,0.8513,0.9874
304688.00,375000.00,304168.70,10,10,10,9,9,0.038021,0.7711,0.9862
710938.00,725000.00,713877.68,11,11,11,11,11,0.089235,0.9753,0.9849
789062.00,725000.00,771327.97,11,11,11,11,11,0.096416,0.9634,0.9316
789062.00,725000.00,803239.82,11,11,11,11,11,0.100405,0.9207,0.9742
554688.00,500000.00,547918.80,11,11,11,11,11,0.068490,0.8126,0.9805
554688.00,500000.00,557121.04,11,11,11,11,11,0.069640,0.7822,0.9939
710938.00,725000.00,679614.78,11,11,11,11,11,0.084952,0.7734,0.9225
554688.00,500000.00,559533.60,11,11,11,11,11,0.069942,0.7615,0.9644
304688.00,375000.00,305095.67,10,10,10,9,9,0.038137,0.7055,0.9840
242188.00,250000.00,244792.94,10,10,10,10,10,0.030599,0.9450,0.9829
570312.00,500000.00,570352.55,11,11,11,11,11,0.071294,0.9262,0.9831
570312.00,500000.00,569857.48,11,11,11,11,11,0.071232,0.8752,0.9884
164062.00,187500.00,161588.67,10,10,10,10,10,0.020199,0.8713,0.9786
164062.00,187500.00,171556.95,10,11,11,11,11,0.021445,0.7285,0.9155
164062.00,187500.00,156394.00,10,10,10,9,9,0.019549,0.7033,0.9512
242188.00,250000.00,247723.58,10,10,10,10,10,0.030965,0.9772,0.9753
242188.00,250000.00,248266.70,10,10,10,10,10,0.031033,0.9091,0.9355
570312.00,500000.00,567609.31,11,11,11,11,11,0.070951,0.7727,0.9893
570312.00,500000.00,573538.06,11,11,11,11,11,0.071692,0.7178,0.9898
242188.00,250000.00,242052.08,10,10,10,10,10,0.030257,0.9841,0.9799
242188.00,250000.00,244438.17,10,10,10,10,10,0.030555,0.9777,0.9742
242188.00,250000.00,244528.77,10,10,10,10,10,0.030566,0.9546,0.9812
242188.00,250000.00,245773.32,10,10,10,10,10,0.030722,0.9531,0.9492
320312.00,250000.00,315341.95,11,10,11,10,11,0.039418,0.9375,0.9817
570312.00,500000.00,528219.70,11,11,11,11,11,0.066027,0.8787,0.9089
242188.00,250000.00,221810.40,10,10,10,10,10,0.027726,0.8619,0.9101
570312.00,500000.00,571670.53,11,11,11,11,11,0.071459,0.7957,0.9942
242188.00,250000.00,238957.17,10,10,10,10,10,0.029870,0.9763,0.9626
164062.00,187500.00,161628.25,10,10,10,10,10,0.020204,0.8532,0.9788
773438.00,725000.00,767293.45,12,12,12,12,12,0.095912,0.9648,0.9911
773438.00,725000.00,771127.70,12,12,12,12,12,0.096391,0.9622,0.9867
382812.00,375000.00,384472.85,11,11,11,11,11,0.048059,0.9606,0.9677
382812.00,375000.00,392320.63,11,11,11,11,11,0.049040,0.9455,0.9671
773438.00,725000.00,772677.42,12,12,12,12,12,0.096585,0.9453,0.9939
304688.00,375000.00,308077.34,10,11,11,10,10,0.038510,0.9126,0.9679
460938.00,500000.00,474478.72,11,11,11,11,11,0.059310,0.7913,0.9659
773438.00,725000.00,758110.05,12,12,12,12,12,0.094764,0.9518,0.9657
382812.00,375000.00,388832.09,11,11,11,11,11,0.048604,0.9500,0.9695
773438.00,725000.00,855417.49,12,12,12,12,12,0.106927,0.9307,0.8837
773438.00,725000.00,741956.77,12,12,12,12,12,0.092745,0.8977,0.6194
460938.00,500000.00,480875.97,11,11,11,11,11,0.060109,0.8245,0.9552
382812.00,375000.00,393238.54,11,11,11,11,11,0.049155,0.8223,0.9598
382812.00,375000.00,380129.81,11,11,11,11,11,0.047516,0.9821,0.9819
382812.00,375000.00,376037.60,11,11,11,11,11,0.047005,0.9715,0.9800
773438.00,725000.00,770864.96,12,12,12,12,12,0.096358,0.9627,0.9751
382812.00,375000.00,383398.06,11,11,11,11,11,0.047925,0.9534,0.9841
773438.00,725000.00,782554.63,12,12,12,12,12,0.097819,0.9444,0.9858
382812.00,375000.00,380434.99,11,11,11,11,11,0.047554,0.9523,0.9722
773438.00,725000.00,757388.11,12,12,12,12,12,0.094674,0.9378,0.9754
382812.00,375000.00,380643.84,11,11,11,11,11,0.047580,0.9246,0.9838
382812.00,375000.00,371246.34,11,11,11,11,11,0.046406,0.9237,0.9607
773438.00,500000.00,607951.88,12,11,12,11,12,0.075994,0.8980,0.7857
382812.00,375000.00,368962.29,11,11,11,11,11,0.046120,0.8371,0.9055
460938.00,500000.00,469232.56,12,12,12,12,12,0.058654,0.9732,0.9756
210938.00,187500.00,207365.99,9,9,9,9,9,0.025921,0.9650,0.9739
460938.00,500000.00,467785.12,12,12,12,12,12,0.058473,0.9647,0.9723
585938.00,500000.00,585844.28,12,12,12,12,12,0.073231,0.9110,0.9806
414062.00,375000.00,382894.52,10,10,10,10,10,0.047862,0.9020,0.9138
585938.00,500000.00,588171.01,12,12,12,12,12,0.073521,0.8975,0.9775
585938.00,500000.00,581639.29,12,12,12,12,12,0.072705,0.8868,0.9740
414062.00,375000.00,416497.23,10,10,10,10,10,0.052062,0.8532,0.9884
585938.00,500000.00,582816.60,12,12,12,12,12,0.072852,0.8508,0.9909
210938.00,187500.00,207104.68,9,9,9,9,9,0.025888,0.7029,0.9189
585938.00,500000.00,581175.45,12,12,12,12,12,0.072647,0.9615,0.9907
460938.00,500000.00,462644.58,12,12,12,12,12,0.057831,0.9582,0.9800
460938.00,500000.00,465507.98,12,12,12,12,12,0.058188,0.9561,0.9761
460938.00,500000.00,465645.07,12,12,12,12,12,0.058206,0.9426,0.9858
585938.00,500000.00,579130.65,12,12,12,12,12,0.072391,0.9124,0.9680
460938.00,500000.00,462081.91,12,12,12,12,12,0.057760,0.9071,0.9748
414062.00,375000.00,411448.48,10,10,10,10,10,0.051431,0.8871,0.9864
414062.00,375000.00,411683.08,10,10,10,10,10,0.051460,0.8737,0.9826
414062.00,375000.00,418282.51,10,10,10,10,10,0.052285,0.8495,0.9742
460938.00,500000.00,466049.19,12,12,12,12,12,0.058256,0.9759,0.9855
414062.00,375000.00,395582.20,10,10,10,10,10,0.049448,0.9604,0.9425
460938.00,500000.00,458499.91,12,12,12,12,12,0.057312,0.9460,0.9720
414062.00,375000.00,413280.49,10,10,10,10,10,0.051660,0.9319,0.9660
585938.00,500000.00,580299.26,12,12,12,12,12,0.072537,0.9061,0.9719
414062.00,375000.00,410850.52,10,10,10,10,10,0.051356,0.9025,0.9873
210938.00,187500.00,208847.05,9,9,9,9,9,0.026106,0.8567,0.9498
585938.00,500000.00,575203.42,12,12,12,12,12,0.071900,0.8131,0.9577
585938.00,500000.00,580174.92,12,12,12,12,12,0.072522,0.7748,0.9649
460938.00,500000.00,465158.94,12,12,12,12,12,0.058145,0.9762,0.9795
414062.00,375000.00,414894.10,10,10,10,10,10,0.051862,0.9031,0.9857
585938.00,500000.00,582004.55,12,12,12,12,12,0.072751,0.8929,0.9221
585938.00,500000.00,583417.89,12,12,12,12,12,0.072927,0.8505,0.9600
742188.00,725000.00,742529.87,11,11,11,11,11,0.092816,0.9694,0.9965
648438.00,725000.00,655868.53,11,11,11,11,11,0.081984,0.9690,0.9783
648438.00,725000.00,653828.62,11,11,11,11,11,0.081729,0.9686,0.9831
742188.00,725000.00,735310.55,11,11,11,11,11,0.091914,0.9665,0.9893
179688.00,187500.00,180233.00,12,12,12,12,12,0.022529,0.9537,0.9768
289062.00,375000.00,288441.66,11,12,12,11,11,0.036055,0.7486,0.9698
648438.00,725000.00,629626.27,11,11,11,11,11,0.078703,0.9691,0.9695
742188.00,725000.00,733521.46,11,11,11,11,11,0.091690,0.9495,0.9679
179688.00,187500.00,176124.57,12,12,12,12,12,0.022016,0.9415,0.9626
179688.00,187500.00,171952.25,12,12,12,12,12,0.021494,0.9309,0.8542
179688.00,187500.00,186069.49,12,12,12,12,12,0.023259,0.9190,0.8890
742188.00,725000.00,602605.82,11,11,11,10,10,0.075326,0.9190,0.8074
179688.00,187500.00,190032.96,12,12,12,12,12,0.023754,0.9093,0.9372
648438.00,725000.00,650706.29,11,11,11,11,11,0.081338,0.9808,0.9755
648438.00,725000.00,650171.28,11,11,11,11,11,0.081271,0.9703,0.9944
742188.00,725000.00,713563.92,11,11,11,11,11,0.089195,0.9673,0.9587
648438.00,725000.00,656041.62,11,11,11,11,11,0.082005,0.9606,0.9779
648438.00,725000.00,638114.93,11,11,11,11,11,0.079764,0.9334,0.9620
179688.00,187500.00,176755.79,12,12,12,12,12,0.022094,0.9248,0.9440
648438.00,725000.00,669937.13,11,11,11,11,11,0.083742,0.9222,0.9528
648438.00,725000.00,666431.43,11,11,11,11,11,0.083304,0.9214,0.9719
648438.00,725000.00,660308.84,11,11,11,11,11,0.082539,0.9199,0.9673
742188.00,725000.00,700210.81,11,11,11,11,11,0.087526,0.8798,0.9143
179688.00,187500.00,178482.06,12,12,12,12,12,0.022310,0.9504,0.9573
742188.00,725000.00,734235.76,11,11,11,11,11,0.091779,0.9480,0.9752
742188.00,725000.00,751270.29,11,11,11,11,11,0.093909,0.9457,0.9852
742188.00,725000.00,749738.69,11,11,11,11,11,0.093717,0.9370,0.9847
179688.00,187500.00,178165.44,12,12,12,12,12,0.022271,0.9125,0.9727
179688.00,187500.00,179754.26,12,12,12,12,12,0.022469,0.8208,0.8212
179688.00,187500.00,181666.37,12,12,12,12,12,0.022708,0.7584,0.6164
367188.00,375000.00,361344.34,12,12,12,12,12,0.045168,0.9573,0.9807
679688.00,725000.00,679023.74,12,12,12,12,12,0.084878,0.9534,0.9851
648438.00,725000.00,649035.45,12,12,12,12,12,0.081129,0.9472,0.9864
648438.00,725000.00,642905.24,12,12,12,12,12,0.080363,0.9139,0.9808
648438.00,725000.00,655185.46,12,12,12,12,12,0.081898,0.9050,0.9850
242188.00,250000.00,244848.73,11,11,11,11,11,0.030606,0.9049,0.9607
648438.00,725000.00,646083.83,12,12,12,12,12,0.080760,0.8986,0.9903
648438.00,725000.00,644710.54,12,12,12,12,12,0.080589,0.8611,0.9752
242188.00,250000.00,243700.03,11,11,11,11,11,0.030463,0.8561,0.9084
679688.00,725000.00,680438.46,12,12,12,12,12,0.085055,0.9681,0.9873
242188.00,250000.00,245153.90,11,11,11,11,11,0.030644,0.9680,0.9858
648438.00,725000.00,655613.90,12,12,12,12,12,0.081952,0.9601,0.9650
242188.00,250000.00,243072.51,11,11,11,11,11,0.030384,0.9531,0.9921
679688.00,725000.00,676359.18,12,12,12,12,12,0.084545,0.9380,0.9937
242188.00,250000.00,241176.61,11,11,11,11,11,0.030147,0.9352,0.9841
648438.00,725000.00,628427.51,12,12,12,12,12,0.078553,0.9342,0.9201
242188.00,250000.00,242135.52,11,11,11,11,11,0.030267,0.9238,0.9525
367188.00,375000.00,369781.49,12,12,12,12,12,0.046223,0.9051,0.9731
648438.00,725000.00,643825.53,12,12,12,12,12,0.080478,0.8364,0.6725
367188.00,375000.00,354740.14,12,12,12,12,12,0.044343,0.7352,0.9552
679688.00,725000.00,689586.64,12,12,12,12,12,0.086198,0.9696,0.9801
367188.00,375000.00,367453.58,12,12,12,12,12,0.045932,0.9675,0.9791
367188.00,375000.00,366756.44,12,12,12,12,12,0.045845,0.9656,0.9800
648438.00,725000.00,663320.54,12,12,12,12,12,0.082915,0.9528,0.9732
367188.00,375000.00,357516.29,12,12,12,12,12,0.044690,0.9489,0.9306
679688.00,725000.00,721755.98,12,12,12,12,12,0.090219,0.9464,0.9197
367188.00,375000.00,371215.82,12,12,12,12,12,0.046402,0.9461,0.9878
679688.00,725000.00,672117.11,12,12,12,12,12,0.084015,0.9437,0.9652
679688.00,725000.00,686781.41,12,12,12,12,12,0.085848,0.9435,0.9813
679688.00,725000.00,680898.67,12,12,12,12,12,0.085112,0.9426,0.9936
242188.00,250000.00,243489.27,11,11,11,11,11,0.030436,0.9216,0.9709
679688.00,725000.00,686233.52,12,12,12,12,12,0.085779,0.9630,0.9811
367188.00,375000.00,368485.45,12,12,12,12,12,0.046061,0.9626,0.9844
367188.00,375000.00,362699.27,12,12,12,12,12,0.045337,0.9552,0.9787
648438.00,725000.00,653252.60,12,12,12,12,12,0.081657,0.9455,0.9889
242188.00,250000.00,239984.04,11,11,11,11,11,0.029998,0.9438,0.9648
242188.00,250000.00,238803.86,11,11,11,11,11,0.029850,0.9395,0.9856
242188.00,250000.00,242763.52,11,11,11,11,11,0.030345,0.9381,0.9745
367188.00,375000.00,387076.38,12,12,12,12,12,0.048385,0.9121,0.8512
679688.00,725000.00,642849.92,12,12,12,12,12,0.080356,0.7780,0.9304
367188.00,375000.00,377669.81,12,12,12,12,12,0.047209,0.7575,0.6878
648438.00,725000.00,666686.06,12,12,12,12,12,0.083336,0.7387,0.9256
101562.00,125000.00,110014.92,10,10,10,10,10,0.013752,0.8618,0.9008
382812.00,375000.00,380291.22,12,12,12,12,12,0.047536,0.7958,0.9785
601562.00,500000.00,602217.20,12,12,13,12,13,0.075277,0.7950,0.9942
101562.00,125000.00,105401.99,10,10,10,10,10,0.013175,0.7844,0.8947
601562.00,500000.00,596582.41,12,12,13,12,13,0.074573,0.7061,0.9888
382812.00,375000.00,388322.83,12,12,12,12,12,0.048540,0.9587,0.9848
382812.00,375000.00,384054.66,12,12,12,12,12,0.048007,0.9014,0.9865
101562.00,125000.00,118770.12,10,11,11,11,11,0.014846,0.8603,0.8265
601562.00,500000.00,612132.07,12,12,13,12,13,0.076517,0.7145,0.9797
382812.00,375000.00,372720.72,12,12,12,12,12,0.046590,0.8523,0.9701
382812.00,375000.00,374556.54,12,12,12,12,12,0.046820,0.8184,0.9715
382812.00,375000.00,386756.42,12,12,12,12,12,0.048345,0.8089,0.9881
320312.00,375000.00,315151.21,10,10,10,9,9,0.039394,0.7825,0.9729
382812.00,375000.00,376330.38,12,12,12,12,12,0.047041,0.7781,0.9685
320312.00,375000.00,321746.83,10,10,10,10,10,0.040218,0.7603,0.9395
382812.00,375000.00,380744.93,12,12,12,12,12,0.047593,0.9114,0.9918
382812.00,375000.00,376901.63,12,12,12,12,12,0.047113,0.8693,0.9729
101562.00,125000.00,107104.36,10,10,10,10,10,0.013388,0.8082,0.8866
601562.00,500000.00,597769.98,12,12,13,12,13,0.074721,0.7577,0.9650
601562.00,500000.00,561952.59,12,12,12,12,12,0.070244,0.7480,0.9318
320312.00,375000.00,316712.86,10,10,10,10,10,0.039589,0.7398,0.9843
539062.00,500000.00,533476.83,12,12,12,12,12,0.066685,0.9122,0.9825
664062.00,725000.00,657259.94,12,12,12,12,12,0.082157,0.8836,0.9880
539062.00,500000.00,541202.55,12,12,12,12,12,0.067650,0.7249,0.9871
257812.00,250000.00,262325.29,11,11,11,11,11,0.032791,0.9527,0.9522
257812.00,250000.00,258789.54,11,11,11,11,11,0.032349,0.9104,0.9895
257812.00,250000.00,262843.13,11,11,11,11,11,0.032855,0.9055,0.9727
257812.00,250000.00,249513.63,11,11,11,11,11,0.031189,0.8850,0.9670
539062.00,500000.00,536278.72,12,12,12,12,12,0.067035,0.8820,0.9820
539062.00,500000.00,615225.79,12,12,13,12,13,0.076903,0.8766,0.8576
664062.00,725000.00,662494.42,12,12,12,12,12,0.082812,0.8751,0.9932
539062.00,500000.00,545484.54,12,12,12,12,12,0.068186,0.7673,0.9824
664062.00,725000.00,650211.33,12,12,12,12,12,0.081276,0.7614,0.7911
539062.00,500000.00,540906.43,12,12,12,12,12,0.067613,0.7523,0.9832
257812.00,250000.00,259388.92,11,11,11,11,11,0.032424,0.9692,0.9875
257812.00,250000.00,260267.26,11,11,11,11,11,0.032533,0.9513,0.9321
539062.00,500000.00,543458.94,12,12,12,12,12,0.067932,0.9512,0.9774
257812.00,250000.00,261052.37,11,11,11,11,11,0.032632,0.9511,0.9769
539062.00,500000.00,543817.52,12,12,12,12,12,0.067977,0.9453,0.9903
257812.00,250000.00,257823.94,11,11,11,11,11,0.032228,0.9374,0.9911
539062.00,500000.00,540601.73,12,12,12,12,12,0.067575,0.9292,0.9740
664062.00,725000.00,663687.71,12,12,12,12,12,0.082961,0.8914,0.9910
257812.00,250000.00,259958.27,11,11,11,11,11,0.032495,0.9730,0.9647
257812.00,250000.00,262621.88,11,11,11,11,11,0.032828,0.9572,0.9784
257812.00,250000.00,254899.98,11,11,11,11,11,0.031862,0.9338,0.9539
476562.00,500000.00,479136.94,12,12,12,12,12,0.059892,0.9644,0.9854
632812.00,725000.00,649300.58,11,11,11,11,11,0.081163,0.9598,0.9652
632812.00,725000.00,633484.13,11,11,11,11,11,0.079186,0.9546,0.9553
476562.00,500000.00,473683.83,12,12,12,12,12,0.059210,0.9525,0.9809
476562.00,500000.00,477113.72,12,12,12,12,12,0.059639,0.9516,0.9933
179688.00,187500.00,182165.62,12,12,12,12,12,0.022771,0.9455,0.9465
476562.00,500000.00,487857.82,12,12,12,12,12,0.060982,0.9382,0.9625
398438.00,375000.00,397811.89,11,11,11,11,11,0.049726,0.9118,0.9873
398438.00,375000.00,375738.14,11,11,11,11,11,0.046967,0.9090,0.9329
632812.00,725000.00,597053.53,11,11,11,10,10,0.074632,0.8462,0.7572
179688.00,187500.00,178121.09,12,12,12,12,12,0.022265,0.7792,0.9509
398438.00,375000.00,401272.77,11,11,11,11,11,0.050159,0.9669,0.9900
476562.00,500000.00,472415.92,12,12,12,12,12,0.059052,0.9666,0.9768
179688.00,187500.00,179315.92,12,12,12,12,12,0.022414,0.9565,0.9406
476562.00,500000.00,474874.50,12,12,12,12,12,0.059359,0.9530,0.9759
476562.00,500000.00,492034.91,12,12,12,12,12,0.061504,0.9507,0.9667
632812.00,725000.00,630071.64,11,11,11,11,11,0.078759,0.9488,0.9848
398438.00,375000.00,404698.37,11,11,11,11,11,0.050587,0.9464,0.9746
632812.00,725000.00,637463.57,11,11,11,11,11,0.079683,0.9343,0.9857
632812.00,725000.00,629449.84,11,11,11,11,11,0.078681,0.8977,0.9904
476562.00,500000.00,486104.01,12,12,12,12,12,0.060763,0.8760,0.9411
179688.00,187500.00,179100.75,12,12,12,12,12,0.022388,0.8155,0.9528
476562.00,500000.00,473587.04,12,12,12,12,12,0.059198,0.9714,0.9891
476562.00,500000.00,486310.96,12,12,12,12,12,0.060789,0.9493,0.9441
398438.00,375000.00,400103.09,11,11,11,11,11,0.050013,0.9447,0.9904
398438.00,375000.00,396293.64,11,11,11,11,11,0.049537,0.9393,0.9867
179688.00,187500.00,185049.06,12,12,12,12,12,0.023131,0.9264,0.9554
179688.00,187500.00,177352.91,12,12,12,12,12,0.022169,0.9166,0.9254
632812.00,725000.00,634614.94,11,11,11,11,11,0.079327,0.9112,0.9942
179688.00,187500.00,180379.81,12,12,12,12,12,0.022547,0.9099,0.9653
398438.00,375000.00,412360.19,11,11,11,11,11,0.051545,0.9062,0.9474
632812.00,725000.00,627392.77,11,11,11,11,11,0.078424,0.9389,0.9768
476562.00,500000.00,479645.73,12,12,12,12,12,0.059956,0.9229,0.9661
632812.00,725000.00,635573.39,11,11,11,11,11,0.079447,0.9127,0.9895
398438.00,375000.00,402793.88,11,11,11,11,11,0.050349,0.9089,0.9738
398438.00,375000.00,414815.90,11,11,11,11,11,0.051852,0.9011,0.9500
398438.00,375000.00,399013.52,11,11,11,11,11,0.049877,0.8429,0.9876
351562.00,375000.00,350603.10,11,11,11,11,11,0.043825,0.9814,0.9808
351562.00,375000.00,348944.90,11,11,11,11,11,0.043618,0.9661,0.9716
351562.00,375000.00,349568.37,11,11,11,11,11,0.043696,0.9633,0.9894
335938.00,375000.00,326581.48,11,11,11,11,11,0.040823,0.9536,0.9444
351562.00,375000.00,375148.77,11,11,11,11,11,0.046894,0.9482,0.9361
351562.00,375000.00,347159.39,11,11,11,11,11,0.043395,0.9317,0.9581
226562.00,250000.00,229751.59,10,10,10,10,10,0.028719,0.8908,0.9726
351562.00,375000.00,341925.38,11,11,11,11,11,0.042741,0.8608,0.9431
226562.00,250000.00,235616.68,10,10,10,10,10,0.029452,0.7716,0.9251
445312.00,375000.00,450433.25,11,11,12,11,12,0.056304,0.7181,0.9876
226562.00,250000.00,225031.85,10,10,10,10,10,0.028129,0.9489,0.9718
335938.00,375000.00,334840.77,11,11,11,11,11,0.041855,0.9437,0.9799
351562.00,375000.00,351150.51,11,11,11,11,11,0.043894,0.9210,0.9914
351562.00,375000.00,354316.71,11,11,11,11,11,0.044290,0.8825,0.9463
226562.00,250000.00,221863.99,10,10,10,10,10,0.027733,0.8323,0.9558
226562.00,250000.00,226297.38,10,10,10,10,10,0.028287,0.8307,0.9865
335938.00,375000.00,338922.74,11,11,11,11,11,0.042365,0.8612,0.9898
335938.00,375000.00,336704.25,11,11,11,11,11,0.042088,0.8546,0.9857
335938.00,375000.00,338866.23,11,11,11,11,11,0.042358,0.8514,0.9822
335938.00,375000.00,378738.40,11,11,11,11,11,0.047342,0.8063,0.8823
226562.00,250000.00,222674.37,10,10,10,10,10,0.027834,0.7175,0.9810
335938.00,375000.00,333183.29,11,11,11,11,11,0.041648,0.7009,0.9764
226562.00,250000.00,233404.16,10,10,10,10,10,0.029176,0.9625,0.9525
351562.00,375000.00,350038.53,11,11,11,11,11,0.043755,0.9601,0.9848
335938.00,375000.00,335283.04,11,11,11,11,11,0.041910,0.9589,0.9769
335938.00,375000.00,335010.53,11,11,11,11,11,0.041876,0.9328,0.9724
351562.00,375000.00,353837.01,11,11,11,11,11,0.044230,0.9319,0.9894
226562.00,250000.00,225218.42,10,10,10,10,10,0.028152,0.9313,0.9880
617188.00,725000.00,624197.01,11,11,11,11,11,0.078025,0.8924,0.9879
617188.00,725000.00,618701.93,11,11,11,11,11,0.077338,0.8832,0.9830
617188.00,725000.00,623954.77,11,11,11,11,11,0.077994,0.8324,0.9849
632812.00,725000.00,631185.77,12,12,12,12,12,0.078898,0.7437,0.9728
632812.00,725000.00,610896.11,12,12,12,12,12,0.076362,0.7773,0.9650
617188.00,725000.00,617727.28,11,11,11,11,11,0.077216,0.8976,0.9729
617188.00,725000.00,591334.34,11,11,11,10,10,0.073917,0.8553,0.9056
617188.00,725000.00,621942.52,11,11,11,11,11,0.077743,0.8066,0.9854
617188.00,725000.00,640865.33,11,12,12,12,12,0.080108,0.9237,0.9304
617188.00,725000.00,643349.65,11,12,12,12,12,0.080419,0.8332,0.9261
632812.00,725000.00,641458.03,12,12,12,12,12,0.080182,0.7997,0.9400
195312.00,187500.00,190708.16,11,11,11,11,11,0.023839,0.9685,0.9588
195312.00,187500.00,194816.11,11,11,11,11,11,0.024352,0.9469,0.9881
